Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,20,17,0.856140350877193,268,261,96.6519,94.1274
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,23,14,0.8511156186612576,2191,2372,790.1654,855.4415
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,22,2,0.8500338524035207,2637,2828,951.0115,1019.894
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,24,15,0.7746478873239436,186,192,67.0793,69.2432
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FN,-1,21,0.0,4411,0,1590.7894,0
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,2,10,0.9528528953702393,6925,6868,2497.442,2476.8854
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,0,8,0.943308216720488,5388,5444,1943.1361,1963.332
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,4,9,0.9416782999844889,6107,6411,2202.4373,2312.0723
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,17,14,0.9399780407466146,7963,7939,2871.7878,2863.1324
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,7,6,0.9237023139462164,6132,6172,2211.4533,2225.879
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,9,7,0.9148174659985684,2656,2694,957.8637,971.568
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,11,4,0.9128165474579548,5004,4891,1804.6498,1763.8973
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,3,13,0.9108399812294697,3995,4149,1440.7625,1496.3013
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,1,0,0.9079336885731202,3156,3289,1138.1844,1186.1497
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,5,11,0.9065934065934066,2209,2302,796.6569,830.1966
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,8,3,0.9007242003621002,6119,6479,2206.765,2336.5959
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,6,5,0.8927875243664717,2876,2950,1037.2048,1063.8922
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,10,12,0.8744641763625229,1483,1578,534.8313,569.0922
